ID		Funding Details	Funding Text 1	Funding Text 2	Funding Text 3	Funding Text 4
new_entry_		"Ecological Society of America, ESA

Science and Technology Facilities Council, STFC: ST/F007159/1, ST/J001465/1, ST/L00061X/1, ST/M000966/1"	We thank Catherine Heymans, Gus Evrard and Jim Barrett for helpful discussions. We thank David van Dyk for a colloquium on shrinkage that inspired this work. We are grateful to the CFHTLenS team for making their shear catalogue publicly available. ML acknowledges a Postgraduate Studentship from the Science and Technology Facilities Council and an ESA Research Fellowship at the European Space Astronomy Centre (ESAC) in Madrid, Spain. WMF & GPS acknowledge support from STFC. MS acknowledges the financial contribution from contracts ASI-INAF I/009/10/0, PRIN-INAF 2012 ‘A unique data set to address the most compelling open questions about X-Ray Galaxy Clusters’, and PRIN-INAF 2014 1.05.01.94.02 ‘Glittering Kaleidoscopes in the sky: the multifaceted nature and role of galaxy clusters’.			
new_entry_		"0119279, 0612534, 0856710, 0856728, 1019324, 1312402, 1433063, 9421755, LTER-1026415, OPP-9907185, PLR 0902125, PLR 1107381, PLR 1525636

National Science Foundation, NSF: 1107381, 1432982, 1504381, 1636476

U.S. Department of Energy, USDOE: SC006982

California Environmental Protection Agency, CalEPA

Natural Sciences and Engineering Research Council of Canada, NSERC

Natural Environment Research Council, NERC: NE/M016323/1

Deutsche Forschungsgemeinschaft, DFG: RU 1536/3-1

Danmarks Grundforskningsfond, DNRF: CENPERM DNRF100"	We are grateful to the hundreds of scientists, field assistants, and others who established experiments and collected detailed phenological observations, including Dorothy Cooley, Orin Durey, Cameron Eckert, Jill F. Johnstone, Catherine Kennedy, Vincent Lamarre, Guylaine Levasseur, Carmen Spiech, Josef Svoboda, Renee Wising, the Herschel Island-Qikiqtaruk Territorial Park staff, Quttinirpaaq National Park staff, the Greenland Ecosystem Monitoring team, and others. We thank four anonymous reviewers for their helpful comments on previous versions of this manuscript. These observations were made possible with the support of many funding agencies and grants including: the Natural Sciences and Engineering Council of Canada, Canadian International Polar Year Program, Polar Continental Shelf Program of Natural Resources Canada, the Danish Environmental Protection Agency, the Swiss Federal Institute for Forest, Snow, and Landscape Research WSL, US National Science Foundation grants: PLR 1525636, PLR 1107381, PLR 0902125, 1312402, 1019324, LTER-1026415, 1433063, 0856728, 0612534, 0119279, 9421755, OPP-9907185, and 0856710, Danish National Research Foundation grant: CENPERM DNRF100, Deutsche Forschungsgemeinschaft grant: RU 1536/3-1, Natural Environment Research Council grant: NE/M016323/1, Department of Energy grant: SC006982, and an INTERACT Transnational Access grant. The idea for the manuscript was conceived at a workshop funded by the German Centre for Integrative Biodiversity Research (iDiv).			
new_entry_		"Engineering and Physical Sciences Research Council, EPSRC: EP/K021672/1, EP/K021672/2, EP/N014588/1

VetenskapsrÃ¥det, VR: 621-2013-5524, 637-2014-466

Luonnontieteiden ja Tekniikan Tutkimuksen Toimikunta"	This research is financially supported by: the Swedish research Council (VR) via the projects Learning of complex dynamical systems (Ref no. 637-2014-466) and Probabilistic modeling of dynamical systems (Ref no. 621-2013-5524) and the Linnaeus Center CADICS; the Engineering and Physical Sciences Research Council (UK, Ref no. EP/K021672/2), and the Natural Sciences and Engineering Research Council (Canada) via a Discovery Grant.			
new_entry_		"Horizon 2020 Framework Programme, H2020: 677501

Seventh Framework Programme, FP7: 260507

Medical Research Council, MRC: MC_PC_12009

Biotechnology and Biological Sciences Research Council, BBSRC: BBS/E/T/000PR9819"				
new_entry_		"60147

3354520

Tertiary Education Commission, TEC: 48507

Central Manchester University Hospitals NHS Foundation Trust

Birmingham and the Black Country Comprehensive Local Research Network

Manchester Biomedical Research Centre, BRC

Medical Research Council, MRC: MR/L010445/1, MR/L011093/1, MR/L011093/2, MR/L011093/3

Biotechnology and Biological Sciences Research Council, BBSRC: BB/L002655/1, BB/L015048/1

University of Manchester

Health Research Council of New Zealand, HRC: HRC 03/190

Maurice and Phyllis Paykel Trust, MPPT: 3601069

Chinese Academy of Sciences, CAS: 154144KYSB20150019

Northwest Regional Development Agency, NWDA

Ministry for Business Innovation and Employment, MBIE: UOAX0815"	This research was supported by grants from Endocore Research Trust (60147); Maurice and Phyllis Paykel Trust,?New Zealand (various equipment grants; 3601069; co-funding of CD-Spectrometer); Health Research Council of New Zealand, New Zealand (HRC 03/190); Ministry of Business, Innovation & Employment, New Zealand (MBIE; UOAX0815); Maurice Wilkins Centre for Molecular Biodiscovery (Tertiary Education Commission 9431?48507); Lottery Health New Zealand (3354520; co-funding of CD-Spectrometer); Medical Research Council, United Kingdom (UK, MR/L010445/1 and MR/L011093/1); Guangdong High-end Foreign Expert Fund; a Key International Collaborative Fund from Chinese Academy of Sciences (154144KYSB20150019,DW); University of Manchester, the Central Manchester NHS Foundation Trust, and the Northwest Regional Development Agency through a combined programme grant to CADET; and was facilitated by the Manchester Biomedical Research Centre and the Greater Manchester Comprehensive Local Research Network.			
new_entry_		"Wellcome Trust, WT: 089280/Z/09, 092759/Z/10

Medical Research Council, MRC: G0400593, G0700399, G0802146, G0902373, MR/N014448/1"	The authors thank Gerhard Jocham for helpful advice on methods and data analysis. Medical Research Council, MR/N014448/1. Wellcome Trust, 092759/Z/10/Z. Wellcome Trust, 089280/Z/09/Z. Wellcome Trust, WT100973AIA.			
new_entry_		"Biotechnology and Biological Sciences Research Council, BBSRC

Engineering and Physical Sciences Research Council, EPSRC

University of Edinburgh

Medical Research Council, MRC"	We thank Ben Leimkuhler for introducing us to the extended Hamiltonian continuous tempering approach and to the anonymous reviewers of an earlier workshop paper for their useful feedback. This work was supported in part by grants EP/F500386/1 & BB/F529254/1 for the University of Edinburgh Doctoral Training Centre in Neu-roinformatics & Computational Neuroscience from the UK Engineering & Physical Sciences Research Council (EPSRC), Biotechnology & Biological Sciences Research Council (BBSRC) & Medical Research Council (MRC).			
new_entry_		"Biotechnology and Biological Sciences Research Council, BBSRC

Biotechnology and Biological Sciences Research Council, BBSRC

Medical Research Council, MRC

Engineering and Physical Sciences Research Council, EPSRC"	Our thanks to Iain Murray for several useful discussions and to Ben Leimkuhler for pointing out the potential of using a geodesic integration scheme. We are also grateful to the anonymous reviewers of this paper and a earlier conference version for their helpful feedback. This work was supported in part by grants EP/F500385/1 and BB/F529254/1 for the University of Edinburgh School of Informatics Doctoral Training Centre in Neuroinformatics and Computational Neuroscience (www.anc.ac.uk/dtc) from the UK Engineering and Physical Sciences Research Council (EPSRC), UK Biotechnology and Biological Sciences Research Council (BBSRC), and the UK Medical Research Council (MRC).			
new_entry_		Engineering and Physical Sciences Research Council, EPSRC: EP/N007387/1				
new_entry_		"Seventh Framework Programme, FP7: FP7/2007-2013

Engineering and Physical Sciences Research Council, EPSRC: EP/K009850/1, EP/L016710/1, EP/N000188/1

European Research Council, ERC: 617071, EP/K009362/1

Seventh Framework Programme, FP7"	XL thanks the PAG scholarship and New College for support. VP and LH are funded by the EPSRC CDT OxWaSP through EP/L016710/1. SJV thanks EPSRC for funding through EPSRC grants EP/N000188/1 and EP/K009850/1. YWT acknowledges the European Research Council under the European Union’s Seventh Framework Programme (FP7/2007-2013) ERC grant agreement no. 617071 and EPSRC for funding through EP/K009362/1.			
new_entry_		"Defense Advanced Research Projects Agency, DARPA

Air Force Research Laboratory, AFRL: 61160290-111668, FA8750-14-2-0006

Google

Engineering and Physical Sciences Research Council, EPSRC: DF6700"	We would like to thank Hakan Bilen for his help with the MatConvNet setup and showing us how to use his Fast R-CNN implementation and Tom Rainforth for his helpful advice. Tuan Anh Le is supported by EPSRC DTA and Google (project code DF6700) studentships. Atılım Güneş Baydin and Frank Wood are supported under DARPA PPAML through the U.S. AFRL under Cooperative Agreement FA8750-14-2-0006, Sub Award number 61160290-111668.			
new_entry_		Natural Environment Research Council, NERC: NE/K00297X/1				
new_entry_		Medical Research Council, MRC: MR/P022081/1	This work was partially supported by the UK MRC (MR/P022081/1). There was no additional external funding received for this study. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.			
new_entry_		Natural Environment Research Council, NERC: NE/L006561/1				
new_entry_		"National Aeronautics and Space Administration, NASA

Illinois Arts Council, IAC

Jet Propulsion Laboratory, JPL

California Institute of Technology, CIT

Judith Reppy Institute for Peace and Conflict Studies, PACS

University of Lethbridge

University of Colorado, CU

Seventh Framework Programme, FP7: 607254

Centro de Estudos Ambientais e Marinhos, Universidade de Aveiro, CESAM

Rutherford Appleton Laboratory, RAL

Engineering and Physical Sciences Research Council, EPSRC: EP/J016934/1

Science and Technology Facilities Council, STFC: ST/L000652/1

Imperial College London

European Commission, EC

Cardiff University

Centre National d’Etudes Spatiales, CNES

Università degli Studi di Padova, UNIPD

Agenzia Spaziale Italiana, ASI

Centre National de la Recherche Scientifique, CNRS

Seventh Framework Programme, FP7

Ecological Society of Australia, ESA

China Earthquake Administration, CEA

Laboratoire d’Astrophysique de Marseille, LAM

National Astronomical Observatories, Chinese Academy of Sciences, NAOC"	We thank the anonymous referee for suggestions that greatly enhanced this work. The research leading to these results has received funding from the European Union Seventh Framework Programme FP7/2007-2013/under grant agreement number 607254. This publication reflects only the author's view and the European Union is not responsible for any use that may be made of the information contained therein. SO acknowledges support from the Science and Technology Facilities Council (grant number ST/L000652/1) andMB is supported under EPSRC grant EP/J016934/1. HCSS/HSpot/HIPE are joint developments by the Herschel Science Ground Segment Consortium, consisting of ESA, NASA Herschel Science Center, and HIFI, PACS and SPIRE consortia. SPIRE has been developed by a consortium of institutes led by Cardiff University (UK) and including University of Lethbridge (Canada); NAOC (China); CEA, LAM (France); IFSI, University of Padua (Italy); IAC (Spain); Stockholm Observatory (Sweden); Imperial College London, RAL, UCL-MSSL, UKATC, University 2 http://hedam.lam.fr/HerMES/index/dr4 3 Data products will be made publicly available at the end of HELP in December 2017; however, early access can be granted on request. of Sussex (UK); and Caltech, JPL, NHSC, University of Colorado (USA). This development has been supported by national funding agencies: CSA (Canada); NAOC (China); CEA, CNES, CNRS (France); ASI (Italy); MCINN (Spain); SNSB(Sweden); STFC, UKSA (UK); and NASA (USA). This research has made use of data from HerMES project (http://hermes.sussex.ac.uk/). HerMES is a Herschel Key Programme utilizing Guaranteed Time from the SPIRE instrument team, ESAC scientists and a mission scientist. The HerMES data were accessed through the Herschel Database in Marseille (HeDaM-http://hedam.lam.fr) operated by CeSAM and hosted by the Laboratoire d'Astrophysique de Marseille. This work is based in part on observations made with the Spitzer Space Telescope, which is operated by the Jet Propulsion Laboratory, California Institute of Technology under a contract with NASA. Special thanks goes to Yannick Roehlly for organization of code, and LouiseWinters for management within HELP. This paper make use of MATPLOTLIB (Hunter 2007) and ASTROPY, a communitydeveloped core PYTHON package for Astronomy (Astropy Collaboration et al. 2013).			
